show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s8114,Movie,Mutants,236,"Michael Ironside, Louis Herthum, Tony Senzamici",,,2008,2,84,"Action, Horror",A mad scientist inadvertently unleashes the apocalypse while attempting to create an additive for a greedy manufacturer.
s8115,Movie,Maximum Security,3381,"Irene Cara, Peter Kowanko, Paula Bond",,,1990,3,91,"Action, Drama","Eva parachutes into an island for criminals to be with her husband Eric, a left wing terrorist. She must make the choice between anintolerable life on the island or an almost certain death if she tries to escape."
s8116,Movie,Max,3228,"John Cusack, Leelee Sobieski, Molly Parker, Noah Taylor",,,2002,14,109,Drama,"War veteran Max, the owner of an acclaimed art gallery, meets another veteran, a disillusioned and angry struggling artist named Adolf Hitler."
s8117,Movie,Mara,948,"Olga Kurylenko, Javier Botet, Mitch Eakins, Lance E. Nichols, Rosie Fellner",,,2018,14,99,"Horror, Suspense",A criminal psychologist (Olga Kurylenko) investigating a murder is plunged into a terrifying mystery involving an ancient demon who kills her victims as they sleep.
s8121,Movie,Light Sleeper,3704,"Willem Dafoe, Susan Sarandon, Dana Delany, David Clennon, Mary Beth Hurt",,,1992,14,103,"Drama, Suspense","John Letour (Dafoe) is a good man in a bad business, working for Ann (Sarandon) on the wrong side of the law, and he wants out. Will he get out before it's too late?"
s8122,Movie,Lawless Frontier,4113,"Vanessa Bartlett, Patrick Ginnetty, Walker Hare",,,2012,2,81,Western,"From their start as a close family of loggers to their career as gun slinging bandits fighting the law and each other, the three young men try to make their way through 1880 Dakota Territory. The film poses questions about relationships: what keeps people together and what pulls them apart? Every member of the London Gang must answer these questions and discover their own convictions."
s8123,Movie,Kill For Me,3271,"Katie Cassidy, Donal Logue, Tracy Spiridakos",,,2013,14,95,"Drama, Suspense","Addison, a junior in college and also a member of a popular sorority on campus, becomes the primary suspect in the disappearance of her abusive quarterback boyfriend when the new girl, Hayden, kills him, expecting that Addison will now kill Hayden's abusive dad."
s8125,Movie,K9 Adventures - Legend of the Lost Gold,4644,"Luke Perry, Brooke Langton, Ariana Bagley, Bob Clendenin, Renny Grames, Adam Johnson",,,2014,0,91,"Action, Comedy, Kids","Kassie Stevenson, her friends and her faithful dog Scoot are given a mysterious pocket watch that holds the secret to uncovering the legendary Garrison's Gold. With two crooks hot on their tails, it's up to the gang to solve the puzzle of the lost treasure. While Scoot helps Kassie search for the gold, Paul Stevenson, Kassie's dad, also unexpectedly stumbles across another treasure: love."
s8126,Movie,June Falling Down,3987,"Rebecca Weaver, Nick Hoover, Claire Morkin, Justin Pahnturat, Evan Board, Joanna Becker, Elliot Goettelman",,,2018,2,115,"Comedy, Drama","After traveling aimlessly for the first year after her father's death, June is coming home to Wisconsin for her best friend Harley's wedding. Once there, she must confront the rush of memories of her father's cancer and the fact that Harley has moved beyond her. As she falls back into her small town, June finds herself unable to let Harley go and forget what might have been."
s8128,Movie,Iruvar Ullam,1621,"Vinay Rai, Payal Rajput",,,2021,0,120,Romance,The film revolves a story about a IT professional settled in US and married to an Indian girl. After marriage both living a happily ever after life but things changed when his ex-fiancé ruined his marriage life.
s8129,Movie,Insta Famous,514,"Marcus ""J-boy"" Jenkins, Nigel Morris, Pary Chahal, Tory Monay, Dominic Ovando, Comical Tee, Mic Larry, Aaron White, Shelton Matthews, Dan Schmidt, Kareem Alexander",,,2021,2,101,Comedy,3 High school buddies are doing everything they can to become social media famous.
s8130,Movie,Insanitarium,2177,"Jesse Metcalfe, Kiele Sanchez, Kevin Sussman, Peter Stormare, Olivia Munn, Carla Gallo",,,2008,14,89,Horror,"Jesse Metcalfe (Desperate Housewives) stars in this thriller about a man who cons himself to a mental hospital to break out his sister. Once inside, he learns that a doctor (Peter Stormare, Fargo) is mercilessly using his patients as lab rats and turning them into bloodthirsty killers. Trapped inside an inescapable labyrinth, will they find a way out before the relentless cannibals hunt them down?"
s8131,Movie,I Still Know What You Did Last Summer,1096,"Jennifer Hewitt, Freddie Prinze Jr., Brandy, Mekhi Phifer, Matthew Settle, Jennifer Esposito",,,1998,14,101,"Horror, Suspense",The horror of last summer stalks Julie James and her friends in the Bahamas!
s8132,Movie,Heist,1192,"Gene Hackman, Danny DeVito, Delroy Lindo, Patti LuPone",,,2001,14,109,"Action, Drama",A jewel thief's nephew is sent along on a heist to ensure a longtime partner in crime stays honest about the division of the loot.
s8133,Movie,Haunting of Helena,885,"Harriet MacMasters-Green, Sabrina Jolie Perez, Jarreth J. Merz",,,2012,3,84,Horror,"A single mother moves into a new house with her daughter. Soon after the young girl's first baby tooth falls out, she begins to have nocturnal visits from a tooth fairy. It seems the house has a sinister history."
s8134,Movie,Glass House: The Good Mother,4649,"Angie Harmon, Joel Gretsch, Jordan Hinson, Bobby Coleman, Jason London",,,2006,14,94,"Horror, Suspense","After losing their parents in a tragic accident, teenager Abby Snow and her younger brother Ethan find a new home with Eve (Angie Harmon) and Raymond Goode (Joel Gretsch). While moving into their adoptive parents' remote mansion, the siblings come to the shocking realization that the Goodes are not as they seem, and the Snows' dreams of love and security become a nightmare of cruelty and terror."
s8135,Movie,Ghost Watcher 2,1126,"Julia Pickens, Jillian Byrnes, Seregon O'Dassey",,,2005,3,89,Horror,"When a young girl begins hearing voices, she hires the ""GhostWatcher,"" Laura Kove, to investigate who the voices belong to and what they want."
s8136,Movie,Ghost Cat,1334,"Elliot Page, Michael Ontkean, Lori Hallier",,,2004,0,87,Drama,A young girl and her father move into an old house haunted by the presence of a dead former resident and her beloved cat.
s8137,Movie,Extracurricular,3983,"Keenan Tracey, Brittany Raymond, Spencer Macpherson, Brittany Teo, Luke Goss",,,2020,3,90,"Horror, Suspense, Young Adult Audience","Four overachieving high school friends have a secret pastime: planning and executing murders. But when one of their plans goes shockingly awry, the relationship between the group is put to the test."
s8138,Movie,Excision,4023,"Annalynne McCord, Traci Lords, Roger Bart, Malcolm McDowell, Ariel Winter, Jeremy Sumpter",,,2012,2,81,Horror,A disturbed high school student with aspirations of a career in medicine goes to extremes to earn the approval of her controlling mother in this twisted coming-of-age shocker.
s8139,Movie,Ed Gein: The Butcher of Plainfield,3263,"Kane Hodder, Michael Berryman, Priscilla Barnes",,,2007,14,90,Horror,"The story of one of America's most well-known serial killers who terrorized the small town of Plainfield, Wisconsin during the late 1950's. He may be better known as the inspiration for such classic horror films as: Psycho, Texas Chainsaw Massacre, and the Silence of the Lambs."
s8140,Movie,Disconnect,1864,"Jason Bateman, Frank Grillo, Paula Patton, Andrea Riseborough, Alexander Skarsgård",,,2013,14,115,"Drama, Suspense",A drama centered on a group of people searching for human connections in today's wired world.
s8141,Movie,Devil's Snare,4498,"Mike Ferguson, Marco James, Luna Stark, Mike Markoff, Shawn Cain, Jamie D. Cain",,,2021,3,93,"Horror, Suspense","A terror thriller! Mike steals the new girl Nikki from Frank Barnes, a famous actor on Walker Cain's set. Much to everyone's surprise Frank offers Travis, Gina, Mike and Nikki his family's cabin for a weekend vacation. Everyone is excited and takes his offer! But as soon as they arrive, they get an uneasy feeling from the townsfolk. No one knew that this weekend getaway would be their last."
s8142,Movie,Detention (2004),4540,"Dolph Lundgren, Alex Karzis, Kata Dobó, Corey Sevier",,,2004,14,98,"Action, Adventure, Drama",A heroic high school teacher leads a band of students trapped in school by violent drug-runners.
s8143,Movie,Delivery: The Beast Within,678,"Laurel Vail, Danny Barclay",,,2014,3,88,Horror,"A young couple agrees to document their first pregnancy for a reality show, but when unexplained events start to plague the production, they suspect something might be wrong with their unborn bundle of joy."
s8144,Movie,Daredevil,3098,"Ben Affleck, Jennifer Garner, Joe Pantoliano, Jon Favreau, Michael Clarke Duncan, Colin Farrell, David Keith","United States, Switzerland",,2003,13,104,Action,"A lawyer blinded by radioactive waste fights crime as an acrobatic martial arts superhero, using his other senses, which have been enhanced."
s8145,Movie,Coming Through the Rye,2067,"Alex Wolff, Stefania Owen, Chris Cooper",,,2016,13,95,"Arthouse, Arts, Entertainment, and Culture, Drama","A sensitive young boy, believes he is destined to adapt ""Catcher in the Rye"" to portray Holden Caulfield. He must go in search of J.D. Salinger for permission, and on the way confronts love, sex and loss."
s8146,Movie,Cold Enough for Snow,3807,"Maureen Lipman, Tom Wilkinson, Anna Carteret",,,1997,2,90,Drama,"The Whittles and the Lloyds are on tenterhooks about 'A' level exam results. But when Neil and Pippa go off to University each of the parents goes into crisis with funny, sad and unexpected results. What is left for them now? The realization of loss, the hope of new beginnings and a dreadful Christmas lunch at which skeletons emerge from cupboards. A tragi-comedy with an unexpected twist."
s8147,Movie,Clockwise,913,"John Cleese, Penny Leatherbarrow, Howard Lloyd-Lewis",,,1986,12,96,Comedy,"John Cleese stars in this delightful British comedy as Brian Stimpson, the headmaster of a British high school whose obsession with punctuality is a source of humor for his students and joy for himself."
s8149,Movie,Chinese Box,5130,"Jeremy Irons, Gong Li",,,1998,14,99,Romance,"In the days preceding the Chinese takeover of Hong Kong, an embittered British journalist pines unrequitedly for a beautiful but distant Chinese society woman."
s8150,Movie,Carnivorous,236,"DMX, Wes Brown, Louis Herthum",,,2008,14,81,Horror,"In the countryside, Alan and his friend Becky steal a creepy wooden box with a powerful voodoo stick inside from his voodooistic neighbor."
s8151,Movie,Cameron's Closet,402,"Cotter Smith, Mel Harris, Scott Curtis, Chuck McCann",,,1989,14,87,Horror,A young boy is befriended by an evil playmate who comes from inside the boy's closet.
s8152,Movie,Cafe Express,3464,"Nino Manfredi, Adolfo Celi",,,1980,0,87,"Action, Comedy",An Italian laborer (Nino Manfredi) foils anyone who tries to stop him from illicitly selling espresso on the Milan-to-Naples train in this entertaining and touching cat-and-mouse tale.
s8153,Movie,Boston Strangler: The Untold Story,3263,"David Faustino, Kostas Sommer, Andrew Divoff",,,2008,14,93,Drama,"A true-crime thriller about Albert De Salvo, a wise-cracking criminal who falsely claims to be the Boston strangler. Guided by his manipulative cell mate, Albert devises a plan to gain all of the notoriety from the killings, plus the reward money. Meanwhile, Detective John Marsden follows the trail of blood and seeks out the truth - certain that the murders were not committed by just one man.c"
s8154,Movie,Blue Juice,745,"Catherine Zeta-Jones, Ewan McGregor, Sean Pertwee, Jenny Agutter",,,2000,14,99,"Comedy, Drama",A British surfer in his late twenties is forced to face adulthood when his beautiful girlfriend gives him an ultimatum.
s8155,Movie,Big Top Evil,4424,"Sean Haitz, Jisaura Cardinale, Austin Judd, Bill Moseley, J LaRose",,,2019,3,81,"Horror, Suspense","Five disparate youths, lost on a road trip to the location of the infamous 'mangrove slasher,' end up being pursued by a cadre of cannibal clowns."
s8156,Movie,"Big Mommas: Like Father, Like Son: Casting Session",2421,"Martin Lawrence,  Brandon T. Jackson,  Jessica Lucas,  Michelle Ang",,,2011,13,9,Comedy,"Big Mommas: Like Father, Like Son is now in theaters! The crew of of the film let you in on the casting process! Find out what it took to find the perfect Charmaine - Big Momma's son!"
s8157,Movie,"Big Mommas: Like Father, Like Son (Extended Cut)",2421,"Martin Lawrence, Brandon T. Jackson, Jessica Lucas",,,2011,15,113,Comedy,"After witnessing a murder, FBI agent Malcolm Turner (Lawrence) and his stepson (Brandon T. Jackson) go deep undercover at an all-girl performing arts school."
s8158,Movie,"Big Mommas: Like Father, Like Son",2421,"Martin Lawrence, Brandon T. Jackson, Jessica Lucas",United States,,2011,13,107,Comedy,HD. 'Big Momma' is dragged out of mothballs when FBI man Martin Lawrence must go undercover – in a girls school.
s8159,Movie,Beast Within,5190,"Philipp Danne, Birthe Wolter, Anna Breuer",,,2008,14,92,Horror,"An infection transmitted by diseased birds is causing corpses to reanimate in search of human flesh. As the army of the undead grows, a medical student and his friends find themselves surrounded by zombies, with nowhere to run."
